"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"LP003011","20231204","101052","CI00001002","2340","2546","0.00","Urban","100","360","LA3333001002"
"LP003012","20231205","114513","CI00001003","3510","0","0.00","Urban","76","360","LA3333001003"
"LP003013","20231205","132149","CI00001004","4887","0","1.00","Rural","133","360","LA3333001004"
"LP003014","20231205","143428","CI00001005","2600","3500","1.00","Urban","115",\N,"LA3333001005"
"LP003015","20231205","153549","CI00001006","7660","0","0.00","Urban","104","360","LA3333001006"
"LP003016","20231205","095512","CI00001007","5955","5625","1.00","Urban","315","360","LA3333001007"
"LP003017","20231206","111550","CI00001008","2600","1911","0.00","Semiurban","116","360","LA3333001008"
"LP003018","20231206","131421","CI00001009","3365","1917","0.00","Rural","112","360","LA3333001009"
"LP003019","20231206","142728","CI00001010","3276","0","1.00","Urban","78","360","LA3333001010"
"LP003020","20231206","152512","CI00001011","3717","2925","0.00","Semiurban","151","360","LA3333001011"
"LP003021","20231206","103050","CI00001012","2165","3422","1.00","Urban","152","360","LA3333001012"
"LP003022","20231206","115520","CI00001013","2226","0","1.00","Semiurban","59","360","LA3333001013"
"LP003023","20231207","131011","CI00001014","3881","0","0.00","Rural","147","360","LA3333001014"
"LP003024","20231207","140555","CI00001015","13633","0","1.00","Urban","280","240","LA3333001015"
"LP003025","20231207","154707","CI00001016","9560","0","1.00","Semiurban","191","360","LA3333001016"
"LP003026","20231207","101052","CI00001017","2400","2400","1.00","Semiurban","123","360","LA3333001017"
"LP003027","20231207","114513","CI00001018","2799","2253","1.00","Semiurban","122","360","LA3333001018"
"LP003028","20231208","132149","CI00001019","4226","1040","1.00","Urban","110","360","LA3333001019"
"LP003029","20231208","143428","CI00001020","3091","0","1.00","Urban","90","360","LA3333001020"
"LP003030","20231208","153549","CI00001021","2185","1516","1.00","Semiurban","162","360","LA3333001021"
"LP003031","20231208","095512","CI00001022","4166","0","0.00","Urban","40","180","LA3333001022"
"LP003032","20231208","111550","CI00001023","1442","0","1.00","Urban","35","360","LA3333001023"
"LP003033","20231209","131421","CI00001024","3750","2083","1.00","Semiurban","120","360","LA3333001024"
"LP003034","20231209","142728","CI00001025","4166","3369","0.00","Urban","201","360","LA3333001025"
"LP003035","20231209","152512","CI00001026","12173","0","0.00","Semiurban","166","360","LA3333001026"
"LP003036","20231209","103050","CI00001027","3167","0","1.00","Urban","74","360","LA3333001027"
"LP003037","20231209","115520","CI00001028","4666","0","1.00","Semiurban","124","360","LA3333001028"
"LP003038","20231209","131011","CI00001029","4692","0","1.00","Rural","106","360","LA3333001029"
"LP003039","20231210","140555","CI00001030","3500","1667","1.00","Semiurban","114","360","LA3333001030"
"LP003040","20231210","154707","CI00001031","5667","0","1.00","Urban","131","360","LA3333001031"
"LP003041","20231210","101052","CI00001032","12500","3000","1.00","Rural","320","360","LA3333001032"
"LP003042","20231210","114513","CI00001033","4583","2916","1.00","Urban","200","360","LA3333001033"
"LP003043","20231210","132149","CI00001034","2275","2067","1.00","Urban",\N,"360","LA3333001034"
"LP003044","20231211","143428","CI00001035","3786","333","1.00","Semiurban","126","360","LA3333001035"
"LP003045","20231211","153549","CI00001036","9226","7916","1.00","Urban","300","360","LA3333001036"
"LP003046","20231211","095512","CI00001037","1828","1330","0.00","Urban","100",\N,"LA3333001037"
"LP003047","20231211","111550","CI00001038","3667","1459","1.00","Semiurban","144","360","LA3333001038"
"LP003048","20231211","131421","CI00001039","4166","7210","1.00","Urban","184","360","LA3333001039"
"LP003049","20231212","142728","CI00001040","1300","3470","1.00","Semiurban","100","180","LA3333001040"
"LP003050","20231212","152512","CI00001041","3748","1668","1.00","Semiurban","110","360","LA3333001041"
"LP003051","20231212","103050","CI00001042","3600","0","1.00","Urban","80","360","LA3333001042"
"LP003052","20231212","115520","CI00001043","1800","1213","1.00","Urban","47","360","LA3333001043"
"LP003053","20231212","131011","CI00001044","1888","1620","1.00","Urban","48","360","LA3333001044"
"LP003054","20231213","140555","CI00001045","2400","0","0.00","Urban","75","360","LA3333001045"
"LP003055","20231213","154707","CI00001046","2083","0","1.00","Urban","28","180","LA3333001046"
"LP003056","20231213","101052","CI00001047","3909","0","1.00","Urban","101","360","LA3333001047"
"LP003057","20231213","114513","CI00001048","3941","2336","1.00","Semiurban","134","360","LA3333001048"
"LP003058","20231213","132149","CI00001049","3765","0","1.00","Urban","125","360","LA3333001049"
"LP003059","20231214","143428","CI00001050","4695","0","1.00","Urban","96",\N,"LA3333001050"
"LP003060","20231214","153549","CI00001051","3410","0","1.00","Urban","88",\N,"LA3333001051"
"LP003061","20231214","095512","CI00001052","5649","0","1.00","Urban","44","360","LA3333001052"
"LP003062","20231214","111550","CI00001053","5821","0","1.00","Urban","144","360","LA3333001053"
"LP003063","20231214","131421","CI00001054","2645","3440","0.00","Urban","120","360","LA3333001054"
"LP003064","20231214","142728","CI00001055","5400","4380","1.00","Urban","290","360","LA3333001055"
"LP003065","20231215","152512","CI00001056","4000","2275","1.00","Semiurban","144","360","LA3333001056"
"LP003066","20231215","103050","CI00001057","0","24000","0.00","Rural","148","360","LA3333001057"
"LP003067","20231215","115520","CI00001058","1928","1644","1.00","Semiurban","100","360","LA3333001058"
"LP003068","20231215","131011","CI00001059","3086","0","1.00","Semiurban","120","360","LA3333001059"
"LP003069","20231215","140555","CI00001060","4363","1250","0.00","Urban","140","360","LA3333001060"
"LP003070","20231216","154707","CI00001061","4230","0","1.00","Semiurban","112","360","LA3333001061"
"LP003071","20231216","101052","CI00001062","7500","3750","1.00","Urban","275","360","LA3333001062"
"LP003072","20231216","114513","CI00001063","3772","833","0.00","Semiurban","57","360","LA3333001063"
"LP003073","20231216","132149","CI00001064","2942","2382","1.00","Urban","125","180","LA3333001064"
"LP003074","20231216","143428","CI00001065","2478","0","1.00","Semiurban","75","360","LA3333001065"
"LP003075","20231216","153549","CI00001066","4616","0","1.00","Urban","134","360","LA3333001066"
"LP003076","20231217","095512","CI00001067","6250","820","1.00","Urban","192","360","LA3333001067"
"LP003077","20231217","111550","CI00001068","3268","1683","1.00","Semiurban","152","360","LA3333001068"
"LP003078","20231217","131421","CI00001069","11500","0","0.00","Urban","286","360","LA3333001069"
"LP003079","20231217","142728","CI00001070","2783","2708","1.00","Urban","158","360","LA3333001070"
"LP003080","20231217","152512","CI00001071","2740","1541","1.00","Urban","101","360","LA3333001071"
"LP003081","20231218","103050","CI00001072","2708","1167","1.00","Semiurban","97","360","LA3333001072"
"LP003082","20231218","115520","CI00001073","2132","1591","1.00","Semiurban","96","360","LA3333001073"
"LP003083","20231218","131011","CI00001074","3366","2200","1.00","Rural","135","360","LA3333001074"
"LP003084","20231218","140555","CI00001075","8080","2250","1.00","Urban","180","360","LA3333001075"
"LP003085","20231218","154707","CI00001076","3357","2859","1.00","Urban","144","360","LA3333001076"
"LP003086","20231219","101052","CI00001077","3150","0","0.00","Semiurban","176","360","LA3333001077"
"LP003087","20231219","114513","CI00001078","2500","3796","1.00","Urban","120","360","LA3333001078"
"LP003088","20231219","132149","CI00001079","3029","0","1.00","Urban","99","360","LA3333001079"
"LP003089","20231219","143428","CI00001080","2609","3449","0.00","Rural","165","180","LA3333001080"
"LP003090","20231219","153549","CI00001081","7350","4029","1.00","Urban","185","180","LA3333001081"
"LP003091","20231219","095512","CI00001082","2267","2792","1.00","Urban","90","360","LA3333001082"
"LP003092","20231220","111550","CI00001083","5833","0","1.00","Urban","116","360","LA3333001083"
"LP003093","20231220","131421","CI00001084","4945","0","0.00","Rural",\N,"360","LA3333001084"
"LP003094","20231220","142728","CI00001085","3643","1963","1.00","Urban","138","360","LA3333001085"
"LP003095","20231220","152512","CI00001086","5629","818","1.00","Urban","100","360","LA3333001086"
"LP003096","20231220","103050","CI00001087","3644","0","1.00","Urban","110","360","LA3333001087"
"LP003097","20231221","115520","CI00001088","4166","0","0.00","Semiurban","116","360","LA3333001088"
"LP003098","20231221","131011","CI00001089","5726","4595","1.00","Semiurban","258","360","LA3333001089"
"LP003099","20231221","140555","CI00001090","1750","2024","1.00","Semiurban","90","360","LA3333001090"
"LP003100","20231221","154707","CI00001091","3200","2254","0.00","Urban","126","180","LA3333001091"
"LP003101","20231221","101052","CI00001092","6500","2600","1.00","Semiurban","200","360","LA3333001092"
"LP003102","20231222","114513","CI00001093","3666","0","1.00","Urban","84","360","LA3333001093"
"LP003103","20231222","132149","CI00001094","4260","3900","0.00","Urban","185",\N,"LA3333001094"
"LP003104","20231222","143428","CI00001095","10750","0","1.00","Urban","312","360","LA3333001095"
"LP003105","20231222","153549","CI00001096","4163","1475","1.00","Urban","162","360","LA3333001096"
"LP003106","20231222","095512","CI00001097","7100","0","1.00","Urban","125","60","LA3333001097"
"LP003107","20231223","111550","CI00001098","4300","0","0.00","Semiurban","136","360","LA3333001098"
"LP003108","20231223","131421","CI00001099","2356","1902","1.00","Semiurban","108","360","LA3333001099"
"LP003109","20231223","142728","CI00001100","3208","3066","1.00","Urban","172","360","LA3333001100"
"LP003110","20231223","152512","CI00001101","1875","1875","1.00","Semiurban","97","360","LA3333001101"
"LP003111","20231223","103050","CI00001102","3500","0","1.00","Semiurban","81","300","LA3333001102"
"LP003112","20231224","115520","CI00001103","4755","0","0.00","Semiurban","95",\N,"LA3333001103"
"LP003113","20231224","131011","CI00001104","5266","1774","1.00","Semiurban","187","360","LA3333001104"
"LP003114","20231224","140555","CI00001105","3750","0","1.00","Urban","113","480","LA3333001105"
"LP003115","20231224","154707","CI00001106","3750","4750","1.00","Urban","176","360","LA3333001106"
"LP003116","20231224","101052","CI00001107","1000","3022","1.00","Urban","110","360","LA3333001107"
"LP003117","20231224","114513","CI00001108","3167","4000","0.00","Semiurban","180","300","LA3333001108"
"LP003118","20231225","132149","CI00001109","3333","2166","0.00","Semiurban","130","360","LA3333001109"
"LP003119","20231225","143428","CI00001110","3846","0","1.00","Semiurban","111","360","LA3333001110"
"LP003120","20231225","153549","CI00001111","2395","0","1.00","Semiurban",\N,"360","LA3333001111"
"LP003121","20231225","095512","CI00001112","1378","1881","1.00","Urban","167","360","LA3333001112"
"LP003122","20231225","111550","CI00001113","6792","3338","1.00","Urban","187",\N,"LA3333001113"
"LP003123","20231226","131421","CI00001114","8000","250","1.00","Semiurban","187","360","LA3333001114"
"LP003124","20231226","142728","CI00001115","6000","2250","0.00","Semiurban","265","360","LA3333001115"
"LP003125","20231226","152512","CI00001116","3988","0","1.00","Urban","50","240","LA3333001116"
"LP003126","20231226","103050","CI00001117","2366","2531","1.00","Semiurban","136","360","LA3333001117"
"LP003127","20231226","115520","CI00001118","3333","2000","0.00","Semiurban","99","360","LA3333001118"
"LP003128","20231226","131011","CI00001119","2500","2118","1.00","Semiurban","104","360","LA3333001119"
"LP003129","20231227","140555","CI00001120","2419","1707","1.00","Urban","124","360","LA3333001120"
"LP003130","20231227","154707","CI00001121","3500","833","1.00","Semiurban","120","360","LA3333001121"
"LP003131","20231227","101052","CI00001122","8566","0","1.00","Urban","210","360","LA3333001122"
"LP003132","20231227","114513","CI00001123","3500","3077","1.00","Semiurban","160","360","LA3333001123"
"LP003133","20231227","132149","CI00001124","4116","1000","1.00","Urban","30","180","LA3333001124"
"LP003134","20231228","143428","CI00001125","5695","4167","1.00","Semiurban","175","360","LA3333001125"
"LP003135","20231228","153549","CI00001126","5293","0","1.00","Urban","92","360","LA3333001126"
"LP003136","20231228","095512","CI00001127","2750","0","0.00","Urban","130","360","LA3333001127"
"LP003137","20231228","111550","CI00001128","2958","2900","1.00","Semiurban","131","360","LA3333001128"
"LP003138","20231228","131421","CI00001129","4402","0","1.00","Rural","130","360","LA3333001129"
"LP003139","20231229","142728","CI00001130","6250","5654","1.00","Semiurban","188","180","LA3333001130"
"LP003140","20231229","152512","CI00001131","3273","1820","1.00","Urban","81","360","LA3333001131"
"LP003141","20231229","103050","CI00001132","3613","3539","1.00","Semiurban","134","180","LA3333001132"
"LP003142","20231229","115520","CI00001133","4133","0","1.00","Semiurban","122","360","LA3333001133"
"LP003143","20231229","131011","CI00001134","2779","3664","0.00","Semiurban","176","360","LA3333001134"
"LP003144","20231229","140555","CI00001135","4720","0","1.00","Semiurban","90","180","LA3333001135"
"LP003145","20231230","154707","CI00001136","3620","0","1.00","Semiurban","25","120","LA3333001136"
"LP003146","20231230","101052","CI00001137","6782","0","0.00","Urban",\N,"360","LA3333001137"
"LP003147","20231230","114513","CI00001138","2484","2302","1.00","Semiurban","137","360","LA3333001138"
"LP003148","20231230","132149","CI00001139","2415","1721","1.00","Semiurban","110","360","LA3333001139"
"LP003149","20231230","143428","CI00001140","1977","997","1.00","Semiurban","50","360","LA3333001140"
"LP003150","20231231","153549","CI00001141","4188","0","1.00","Semiurban","115","180","LA3333001141"
"LP003151","20231231","095512","CI00001142","7016","292","1.00","Urban","125","360","LA3333001142"
"LP003152","20231231","111550","CI00001143","4968","0","1.00","Semiurban","189","360","LA3333001143"
"LP003153","20231231","131421","CI00001144","1759","3541","1.00","Semiurban","131","360","LA3333001144"
"LP003154","20241231","142728","CI00001145","4288","3263","1.00","Urban","133","180","LA3333001145"
"LP003155","20241231","152512","CI00001146","2101","1500","0.00","Rural","108","360","LA3333001146"
"LP003156","20240101","103050","CI00001147","4490","0","1.00","Urban","125","360","LA3333001147"
"LP003157","20240101","115520","CI00001148","4843","3806","1.00","Semiurban","151","360","LA3333001148"
"LP003158","20240101","131011","CI00001149","13650","0","1.00","Urban",\N,"360","LA3333001149"
"LP003159","20240101","140555","CI00001150","2917","3583","1.00","Semiurban","138","360","LA3333001150"
"LP003160","20240101","154707","CI00001151","4700","0","0.00","Semiurban","135","360","LA3333001151"
"LP003161","20240102","101052","CI00001152","4652","3583","1.00","Semiurban",\N,"360","LA3333001152"
"LP003162","20240102","114513","CI00001153","3816","754","1.00","Urban","160","360","LA3333001153"
"LP003163","20240102","132149","CI00001154","3445","0","0.00","Semiurban","130","360","LA3333001154"
"LP003164","20240102","143428","CI00001155","7666","0","1.00","Semiurban","187","360","LA3333001155"
"LP003165","20240102","153549","CI00001156","2458","5105","0.00","Rural","188","360","LA3333001156"
"LP003166","20240103","095512","CI00001157","3250","0","1.00","Semiurban","95","360","LA3333001157"
"LP003167","20240103","111550","CI00001158","3052","1030","1.00","Urban","100","360","LA3333001158"
"LP003168","20240103","131421","CI00001159","4463","0","1.00","Semiurban","65","360","LA3333001159"
"LP003169","20240103","142728","CI00001160","11417","1126","1.00","Urban","225","360","LA3333001160"
"LP003170","20240103","152512","CI00001161","7333","0","1.00","Rural","120","360","LA3333001161"
"LP003171","20240104","103050","CI00001162","4083","1775","1.00","Urban","139","60","LA3333001162"
"LP003172","20240104","115520","CI00001163","3800","3600","0.00","Urban","216","360","LA3333001163"
"LP003173","20240104","131011","CI00001164","3900","2094","1.00","Rural","232","360","LA3333001164"
"LP003174","20240104","140555","CI00001165","2071","754","1.00","Semiurban","94","480","LA3333001165"
"LP003175","20240104","154707","CI00001166","5316","0","1.00","Urban","136","360","LA3333001166"
"LP003176","20240104","101052","CI00001167","4750","3583","1.00","Semiurban","144","360","LA3333001167"
"LP003177","20240105","114513","CI00001168","2929","2333","1.00","Semiurban","139","360","LA3333001168"
"LP003178","20240105","132149","CI00001169","3572","4114","0.00","Rural","152",\N,"LA3333001169"
"LP003179","20240105","143428","CI00001170","7451","0","1.00","Semiurban",\N,"360","LA3333001170"
"LP003180","20240105","153549","CI00001171","5050","0","1.00","Semiurban","118","360","LA3333001171"
"LP003181","20240105","095512","CI00001172","3583","3435","1.00","Urban","155","360","LA3333001172"
"LP003182","20240106","111550","CI00001173","14583","0","1.00","Rural","185","180","LA3333001173"
"LP003183","20240106","131421","CI00001174","3167","2283","1.00","Semiurban","154","360","LA3333001174"
"LP003184","20240106","142728","CI00001175","2214","1398","0.00","Urban","85","360","LA3333001175"
"LP003185","20240106","152512","CI00001176","3189","2367","1.00","Urban","186","360","LA3333001176"
"LP003186","20240106","103050","CI00001177","6356","0","1.00","Rural","50","360","LA3333001177"
"LP003187","20240106","115520","CI00001178","3413","4053","1.00","Semiurban",\N,"360","LA3333001178"
"LP003188","20240107","131011","CI00001179","7950","0","1.00","Urban","185","360","LA3333001179"
"LP003189","20240107","140555","CI00001180","3829","1103","0.00","Urban","163","360","LA3333001180"
"LP003190","20240107","154707","CI00001181","5568","2142","1.00","Rural","175","360","LA3333001181"
"LP003191","20240107","101052","CI00001182","10408","0","1.00","Urban","259","360","LA3333001182"
"LP003192","20240107","114513","CI00001183","5667","2667","1.00","Rural","180","360","LA3333001183"
"LP003193","20240108","132149","CI00001184","72529","0","1.00","Urban","360","360","LA3333001184"
"LP003194","20240108","143428","CI00001185","4166","0","1.00","Semiurban","44","360","LA3333001185"
"LP003195","20240108","153549","CI00001186","2137","8980","0.00","Semiurban","137","360","LA3333001186"
"LP003196","20240108","095512","CI00001187","2957","0","1.00","Semiurban","81","360","LA3333001187"
"LP003197","20240108","111550","CI00001188","4300","2014","1.00","Rural","194","360","LA3333001188"
"LP003198","20240109","131421","CI00001189","3692","0","0.00","Rural","93","360","LA3333001189"
"LP003199","20240109","142728","CI00001190","4136","0","0.00","Rural","149","480","LA3333001190"
"LP003200","20240109","152512","CI00001191","8449","0","1.00","Rural","257","360","LA3333001191"
"LP003201","20240109","103050","CI00001192","23803","0","1.00","Rural","370","360","LA3333001192"
"LP003202","20240109","115520","CI00001193","3865","1640","1.00","Rural",\N,"360","LA3333001193"
"LP003203","20240109","131011","CI00001194","4456","0","0.00","Semiurban","131","180","LA3333001194"
"LP003204","20240110","140555","CI00001195","10513","3850","0.00","Urban","160","180","LA3333001195"
"LP003205","20240110","154707","CI00001196","4635","8000","1.00","Rural","102","180","LA3333001196"
"LP003206","20240110","101052","CI00001197","3571","1917","1.00","Urban","135","360","LA3333001197"
"LP003207","20240110","114513","CI00001198","6080","2569","0.00","Rural","182","360","LA3333001198"
"LP003208","20240110","132149","CI00001199","3066","0","1.00","Semiurban","95","360","LA3333001199"
"LP003209","20240111","143428","CI00001200","20166","0","0.00","Urban","650","480","LA3333001200"
"LP003210","20240111","153549","CI00001201","3235","2015","1.00","Semiurban","77","360","LA3333001201"
"LP003211","20240111","095512","CI00001202","5058","0","1.00","Rural","200","360","LA3333001202"
"LP003212","20240111","111550","CI00001203","2014","1929","1.00","Urban","74","360","LA3333001203"
"LP003213","20240111","131421","CI00001204","3188","2286","0.00","Rural","130","360","LA3333001204"
"LP003214","20240112","142728","CI00001205","2718","0","1.00","Semiurban","70","360","LA3333001205"
"LP003215","20240112","152512","CI00001206","3459","0","1.00","Semiurban","25","120","LA3333001206"
"LP003216","20240112","103050","CI00001207","13518","0","1.00","Rural","390","360","LA3333001207"
"LP003217","20240112","115520","CI00001208","4364","2500","1.00","Semiurban","185","360","LA3333001208"
"LP003218","20240112","131011","CI00001209","4895","0","1.00","Semiurban","102","360","LA3333001209"
"LP003219","20240113","140555","CI00001210","4000","7750","1.00","Semiurban","290","360","LA3333001210"
"LP003220","20240113","154707","CI00001211","4583","0","1.00","Rural","84","360","LA3333001211"
"LP003221","20240113","101052","CI00001212","4766","1646","1.00","Semiurban","100","360","LA3333001212"
"LP003222","20240113","114513","CI00001213","3316","3500","1.00","Urban","88","360","LA3333001213"
"LP003223","20240113","132149","CI00001214","14999","0","0.00","Semiurban","242","360","LA3333001214"
"LP003224","20240114","143428","CI00001215","4200","1430","1.00","Rural","129","360","LA3333001215"
"LP003225","20240114","153549","CI00001216","4609","2333","0.00","Semiurban","123","360","LA3333001216"
"LP003226","20240114","095512","CI00001217","5042","2083","1.00","Rural","185","360","LA3333001217"
"LP003227","20240114","111550","CI00001218","5417","0","1.00","Urban","168","360","LA3333001218"
"LP003228","20240114","131421","CI00001219","6260","0","1.00","Semiurban","110","360","LA3333001219"
"LP003229","20240114","142728","CI00001220","3333","4200","1.00","Urban","256","360","LA3333001220"
"LP003230","20240115","152512","CI00001221","3500","3250","1.00","Semiurban","140","360","LA3333001221"
"LP003231","20240115","103050","CI00001222","6950","0","1.00","Semiurban","175","180","LA3333001222"
"LP003232","20240115","115520","CI00001223","2698","2034","1.00","Semiurban","122","360","LA3333001223"
"LP003233","20240115","131011","CI00001224","11757","0","1.00","Urban","187","180","LA3333001224"
"LP003234","20240115","140555","CI00001225","2330","4486","1.00","Semiurban","100","360","LA3333001225"
"LP003235","20240116","154707","CI00001226","14866","0","1.00","Urban","70","360","LA3333001226"
"LP003236","20240116","101052","CI00001227","9719","0","1.00","Urban","61","360","LA3333001227"
"LP003237","20240116","114513","CI00001228","1538","1425","1.00","Urban","30","360","LA3333001228"
"LP003238","20240116","132149","CI00001229","10000","1666","1.00","Rural","225","360","LA3333001229"
"LP003239","20240116","143428","CI00001230","4860","830","1.00","Semiurban","125","360","LA3333001230"
"LP003240","20240116","153549","CI00001231","6835","0","0.00","Semiurban","188","360","LA3333001231"
"LP003241","20240117","095512","CI00001232","6277","0","0.00","Rural","118","360","LA3333001232"
"LP003242","20240117","111550","CI00001233","2577","3750","1.00","Rural","152","360","LA3333001233"
"LP003243","20240117","131421","CI00001234","9166","0","1.00","Urban","244","360","LA3333001234"
"LP003244","20240117","142728","CI00001235","2281","0","1.00","Rural","113","360","LA3333001235"
"LP003245","20240117","152512","CI00001236","4452","0","1.00","Rural","131","360","LA3333001236"
"LP003246","20240118","103050","CI00001237","3254","0","1.00","Urban","50","360","LA3333001237"
"LP003247","20240118","115520","CI00001238","39999","0","0.00","Semiurban","600","180","LA3333001238"
"LP003248","20240118","131011","CI00001239","6000","0","0.00","Rural","160","360","LA3333001239"
"LP003249","20240118","140555","CI00001240","2262","0","0.00","Semiurban",\N,"480","LA3333001240"
"LP003250","20240118","154707","CI00001241","9538","0","1.00","Urban","187","360","LA3333001241"
"LP003251","20240119","101052","CI00001242","2980","2083","1.00","Rural","120","360","LA3333001242"
"LP003252","20240119","114513","CI00001243","3901","0","1.00","Urban","116","360","LA3333001243"
"LP003253","20240119","132149","CI00001244","2687","0","1.00","Rural","50","180","LA3333001244"
"LP003254","20240119","143428","CI00001245","4583","5625","1.00","Semiurban","255","360","LA3333001245"
"LP003255","20240119","153549","CI00001246","2243","2233","0.00","Semiurban","107","360","LA3333001246"
"LP003256","20240119","095512","CI00001247","1863","1041","1.00","Semiurban","98","360","LA3333001247"
"LP003257","20240120","111550","CI00001248","3417","1287","1.00","Semiurban","200","360","LA3333001248"
"LP003258","20240120","131421","CI00001249","7933","0","1.00","Urban","275","360","LA3333001249"
"LP003259","20240120","142728","CI00001250","1596","1760","0.00","Urban","119","360","LA3333001250"
"LP003260","20240120","152512","CI00001251","3089","1280","0.00","Semiurban","121","360","LA3333001251"
"LP003261","20240120","103050","CI00001252","4513","0","1.00","Rural","120","360","LA3333001252"
"LP003262","20240121","115520","CI00001253","4500","0","1.00","Semiurban","140","360","LA3333001253"
"LP003263","20240121","131011","CI00001254","4167","1447","1.00","Rural","158","360","LA3333001254"
"LP003264","20240121","140555","CI00001255","9323","0","1.00","Urban","75","180","LA3333001255"
"LP003265","20240121","154707","CI00001256","4523","1350","1.00","Urban","165","360","LA3333001256"
"LP003266","20240121","101052","CI00001257","3707","3166","1.00","Rural","182",\N,"LA3333001257"
"LP003267","20240122","114513","CI00001258","4583","0","1.00","Rural","112","360","LA3333001258"
"LP003268","20240122","132149","CI00001259","2439","3333","1.00","Rural","129","360","LA3333001259"
"LP003269","20240122","143428","CI00001260","2237","0","0.00","Semiurban","63","480","LA3333001260"
"LP003270","20240122","153549","CI00001261","8000","0","1.00","Semiurban","200","360","LA3333001261"
"LP003271","20240122","095512","CI00001262","1820","1769","1.00","Rural","95","360","LA3333001262"
"LP003272","20240123","111550","CI00001263","4742","0","1.00","Semiurban","108","360","LA3333001263"
"LP003273","20240123","131421","CI00001264","51763","0","1.00","Urban","700","300","LA3333001264"
"LP003274","20240123","142728","CI00001265","3522","0","1.00","Rural","81","180","LA3333001265"
"LP003275","20240123","152512","CI00001266","4082","0","1.00","Semiurban","93","360","LA3333001266"
"LP003276","20240123","103050","CI00001267","3417","0","1.00","Urban","102","360","LA3333001267"
"LP003277","20240124","115520","CI00001268","2922","3396","1.00","Semiurban","122","360","LA3333001268"
"LP003278","20240124","131011","CI00001269","5708","5625","1.00","Semiurban","187","360","LA3333001269"
"LP003279","20240124","140555","CI00001270","4167","4754","1.00","Rural","160","360","LA3333001270"
"LP003280","20240124","154707","CI00001271","4243","4123","0.00","Semiurban","157","360","LA3333001271"
"LP003281","20240124","101052","CI00001272","4344","736","1.00","Semiurban","87","360","LA3333001272"
"LP003282","20240124","114513","CI00001273","3497","1964","1.00","Rural","116","360","LA3333001273"
"LP003283","20240125","132149","CI00001274","0","1760","1.00","Semiurban","180","360","LA3333001274"
"LP003284","20240125","143428","CI00001275","2045","1619","1.00","Rural","101","360","LA3333001275"
"LP003285","20240125","153549","CI00001276","5516","11300","0.00","Semiurban","495","360","LA3333001276"
"LP003286","20240125","095512","CI00001277","1516","2900","0.00","Rural","80",\N,"LA3333001277"
"LP003287","20240125","111550","CI00001278","1762","2666","0.00","Urban","104","360","LA3333001278"
"LP003288","20240126","131421","CI00001279","3750","0","1.00","Semiurban","116","360","LA3333001279"
"LP003289","20240126","142728","CI00001280","724","3510","0.00","Rural","213","360","LA3333001280"
"LP003290","20240126","152512","CI00001281","3125","0","1.00","Urban","65","360","LA3333001281"
"LP003291","20240126","103050","CI00001282","2333","1451","0.00","Urban","102","480","LA3333001282"
"LP003292","20240126","115520","CI00001283","6400","7250","0.00","Urban","180","360","LA3333001283"
"LP003293","20240126","131011","CI00001284","1916","5063","0.00","Rural","67","360","LA3333001284"
"LP003294","20240127","140555","CI00001285","4600","0","1.00","Semiurban","73","180","LA3333001285"
"LP003295","20240127","154707","CI00001286","33846","0","1.00","Semiurban","260","360","LA3333001286"
"LP003296","20240127","101052","CI00001287","3625","0","1.00","Semiurban","108","360","LA3333001287"
"LP003297","20240127","114513","CI00001288","39147","4750","1.00","Semiurban","120","360","LA3333001288"
"LP003298","20240127","132149","CI00001289","2178","0","0.00","Rural","66","300","LA3333001289"
"LP003299","20240128","143428","CI00001290","2383","2138","0.00","Rural","58","360","LA3333001290"
"LP003300","20240128","153549","CI00001291","674","5296","1.00","Rural","168","360","LA3333001291"
"LP003301","20240128","095512","CI00001292","9328","0","1.00","Rural","188","180","LA3333001292"
"LP003302","20240128","111550","CI00001293","2333","3803","1.00","Rural","146","360","LA3333001293"
"LP003303","20240128","131421","CI00001294","3350","1560","1.00","Urban","135","360","LA3333001294"
"LP003304","20240129","142728","CI00001295","2500","6414","0.00","Rural","187","360","LA3333001295"
"LP003305","20240129","152512","CI00001296","4885","0","1.00","Rural","48","360","LA3333001296"
"LP003306","20240129","103050","CI00001297","12500","0","0.00","Urban","300","360","LA3333001297"
"LP003307","20240129","115520","CI00001298","12000","0","1.00","Semiurban","164","360","LA3333001298"
"LP003308","20240129","131011","CI00001299","6033","0","1.00","Urban","160","360","LA3333001299"
"LP003309","20240129","140555","CI00001300","3858","0","1.00","Semiurban","76","360","LA3333001300"
"LP003310","20240130","154707","CI00001301","4667","0","1.00","Semiurban","120","360","LA3333001301"
"LP003311","20240130","101052","CI00001302","6500","0","0.00","Urban","71","360","LA3333001302"
"LP003312","20240130","114513","CI00001303","7500","0","1.00","Urban","225","360","LA3333001303"
"LP003313","20240130","132149","CI00001304","4191","0","1.00","Rural","120","360","LA3333001304"
"LP003314","20240130","143428","CI00001305","3125","2583","1.00","Semiurban","170","360","LA3333001305"
"LP003315","20240131","153549","CI00001306","8333","3750","1.00","Rural","187","360","LA3333001306"
"LP003316","20240131","095512","CI00001307","3073","0","1.00","Urban","70","180","LA3333001307"
